GridDimension: 10x10
Iteration,CellX,CellY,Susceptible,Infected,Recovered
5, 1, 4, 39, 0, 0
5, 1, 5, 36, 0, 0
5, 1, 6, 34, 0, 0
5, 1, 7, 27, 0, 0
5, 1, 8, 36, 0, 0
5, 1, 9, 33, 0, 0
5, 2, 0, 37, 0, 0
5, 2, 1, 41, 0, 0
5, 2, 2, 24, 0, 0
5, 2, 3, 41, 0, 0
5, 2, 4, 34, 0, 0
5, 2, 5, 45, 0, 0
5, 2, 6, 28, 0, 0
5, 2, 7, 38, 0, 0
5, 2, 8, 36, 0, 0
5, 2, 9, 38, 0, 0
5, 3, 0, 36, 0, 0
5, 3, 1, 34, 0, 0
5, 3, 2, 28, 0, 0
5, 3, 3, 25, 0, 0
5, 3, 4, 23, 8, 1
5, 3, 5, 30, 0, 0
5, 3, 6, 35, 0, 0
5, 3, 7, 37, 0, 0
5, 3, 8, 41, 0, 0
5, 3, 9, 38, 0, 0
5, 4, 0, 40, 0, 0
5, 4, 1, 31, 0, 0
5, 4, 2, 36, 0, 0
5, 4, 3, 35, 0, 0
5, 4, 4, 5, 20, 14
5, 4, 5, 27, 0, 0
5, 4, 6, 29, 0, 0
5, 4, 7, 26, 0, 0
5, 4, 8, 41, 0, 0
5, 4, 9, 26, 0, 0
5, 5, 0, 45, 0, 0
5, 5, 1, 23, 0, 0
5, 5, 2, 44, 0, 0
5, 5, 3, 34, 0, 0
5, 5, 4, 33, 0, 0
5, 5, 5, 44, 0, 0
5, 5, 6, 31, 0, 0
5, 5, 7, 39, 0, 0
5, 5, 8, 32, 0, 0
5, 5, 9, 38, 0, 0
5, 6, 0, 38, 0, 0
5, 6, 1, 33, 0, 0
5, 6, 2, 29, 0, 0
5, 6, 3, 36, 0, 0
5, 6, 4, 30, 0, 0
5, 6, 5, 32, 0, 0
5, 6, 6, 40, 0, 0
5, 6, 7, 30, 0, 0
5, 6, 8, 39, 0, 0
5, 6, 9, 38, 0, 0
5, 7, 0, 39, 0, 0
5, 7, 1, 42, 0, 0
5, 7, 2, 25, 0, 0
5, 7, 3, 31, 0, 0
5, 7, 4, 38, 0, 0
5, 7, 5, 32, 0, 0
5, 7, 6, 34, 0, 0
5, 7, 7, 28, 0, 0
5, 7, 8, 33, 0, 0
5, 7, 9, 41, 0, 0
5, 8, 0, 31, 0, 0
5, 8, 1, 41, 0, 0
5, 8, 2, 28, 0, 0
5, 8, 3, 40, 0, 0
5, 8, 4, 33, 0, 0
5, 8, 5, 35, 0, 0
5, 8, 6, 32, 0, 0
5, 8, 7, 24, 0, 0
5, 8, 8, 33, 0, 0
5, 8, 9, 34, 0, 0
5, 9, 0, 34, 0, 0
5, 9, 1, 38, 0, 0
5, 9, 2, 27, 0, 0
5, 9, 3, 28, 0, 0
5, 9, 4, 34, 0, 0
5, 9, 5, 38, 0, 0
5, 9, 6, 35, 0, 0
5, 9, 7, 36, 0, 0
5, 9, 8, 30, 0, 0
5, 9, 9, 35, 0, 0
6, 0, 0, 40, 0, 0
6, 0, 1, 38, 0, 0
6, 0, 2, 35, 0, 0
6, 0, 3, 29, 0, 0
6, 0, 4, 34, 0, 0
6, 0, 5, 29, 0, 0
6, 0, 6, 37, 0, 0
6, 0, 7, 30, 0, 0
6, 0, 8, 27, 0, 0
6, 0, 9, 34, 0, 0
6, 1, 0, 33, 0, 0
6, 1, 1, 38, 0, 0
6, 1, 2, 40, 0, 0
6, 1, 3, 28, 0, 0
6, 1, 4, 39, 0, 0
6, 1, 5, 37, 0, 0
6, 1, 6, 35, 0, 0
6, 1, 7, 27, 0, 0
6, 1, 8, 36, 0, 0
6, 1, 9, 32, 0, 0
6, 2, 0, 36, 0, 0
6, 2, 1, 40, 0, 0
6, 2, 2, 25, 0, 0
6, 2, 3, 42, 0, 0
6, 2, 4, 35, 0, 0
6, 2, 5, 42, 0, 0
6, 2, 6, 29, 0, 0
6, 2, 7, 37, 0, 0
6, 2, 8, 38, 0, 0
6, 2, 9, 38, 0, 0
6, 3, 0, 37, 0, 0
6, 3, 1, 34, 0, 0
6, 3, 2, 30, 0, 0
6, 3, 3, 23, 0, 0
6, 3, 4, 22, 6, 2
6, 3, 5, 32, 0, 0
6, 3, 6, 34, 0, 0
6, 3, 7, 38, 0, 0
6, 3, 8, 41, 0, 0
6, 3, 9, 38, 0, 0
6, 4, 0, 38, 0, 0
6, 4, 1, 31, 0, 0
6, 4, 2, 36, 0, 0
6, 4, 3, 34, 0, 0
6, 4, 4, 5, 17, 18
6, 4, 5, 26, 0, 0
6, 4, 6, 29, 0, 0
6, 4, 7, 26, 0, 0
6, 4, 8, 40, 0, 0
6, 4, 9, 26, 0, 0
6, 5, 0, 44, 0, 0
6, 5, 1, 23, 0, 0
6, 5, 2, 43, 0, 0
6, 5, 3, 35, 0, 0
6, 5, 4, 34, 0, 0
6, 5, 5, 42, 0, 0
6, 5, 6, 31, 0, 0
6, 5, 7, 39, 0, 0
6, 5, 8, 33, 0, 0
6, 5, 9, 38, 0, 0
6, 6, 0, 40, 0, 0
6, 6, 1, 33, 0, 0
6, 6, 2, 28, 0, 0
6, 6, 3, 36, 0, 0
6, 6, 4, 30, 0, 0
6, 6, 5, 33, 0, 0
6, 6, 6, 40, 0, 0
6, 6, 7, 31, 0, 0
6, 6, 8, 36, 0, 0
6, 6, 9, 38, 0, 0
6, 7, 0, 39, 0, 0
6, 7, 1, 44, 0, 0
6, 7, 2, 24, 0, 0
6, 7, 3, 31, 0, 0
6, 7, 4, 38, 0, 0
6, 7, 5, 31, 0, 0
6, 7, 6, 35, 0, 0
6, 7, 7, 28, 0, 0
6, 7, 8, 35, 0, 0
6, 7, 9, 41, 0, 0
6, 8, 0, 30, 0, 0
6, 8, 1, 42, 0, 0
6, 8, 2, 28, 0, 0
6, 8, 3, 41, 0, 0
6, 8, 4, 33, 0, 0
6, 8, 5, 35, 0, 0
6, 8, 6, 31, 0, 0
6, 8, 7, 22, 0, 0
6, 8, 8, 35, 0, 0
6, 8, 9, 34, 0, 0
6, 9, 0, 33, 0, 0
6, 9, 1, 40, 0, 0
6, 9, 2, 27, 0, 0
6, 9, 3, 26, 0, 0
6, 9, 4, 35, 0, 0
6, 9, 5, 37, 0, 0
6, 9, 6, 36, 0, 0
6, 9, 7, 37, 0, 0
6, 9, 8, 29, 0, 0
6, 9, 9, 35, 0, 0
7, 0, 0, 40, 0, 0
7, 0, 1, 40, 0, 0
7, 0, 2, 35, 0, 0
7, 0, 3, 29, 0, 0
7, 0, 4, 34, 0, 0
7, 0, 5, 29, 0, 0
7, 0, 6, 38, 0, 0
7, 0, 7, 30, 0, 0
7, 0, 8, 27, 0, 0
7, 0, 9, 35, 0, 0
7, 1, 0, 32, 0, 0
7, 1, 1, 38, 0, 0
7, 1, 2, 37, 0, 0
7, 1, 3, 29, 0, 0
7, 1, 4, 40, 0, 0
7, 1, 5, 37, 0, 0
7, 1, 6, 33, 0, 0
7, 1, 7, 28, 0, 0
7, 1, 8, 34, 0, 0
7, 1, 9, 32, 0, 0
7, 2, 0, 36, 0, 0
7, 2, 1, 42, 0, 0
7, 2, 2, 26, 0, 0
7, 2, 3, 40, 0, 0
7, 2, 4, 34, 0, 0
7, 2, 5, 43, 0, 0
7, 2, 6, 29, 0, 0
7, 2, 7, 37, 0, 0
7, 2, 8, 37, 0, 0
7, 2, 9, 38, 0, 0
7, 3, 0, 35, 0, 0
7, 3, 1, 34, 0, 0
7, 3, 2, 29, 0, 0
7, 3, 3, 26, 0, 0
7, 3, 4, 22, 6, 2
7, 3, 5, 30, 0, 0
7, 3, 6, 36, 0, 0
7, 3, 7, 38, 0, 0
7, 3, 8, 40, 0, 0
7, 3, 9, 38, 0, 0
7, 4, 0, 38, 0, 0
7, 4, 1, 31, 0, 0
7, 4, 2, 37, 0, 0
7, 4, 3, 34, 0, 0
7, 4, 4, 4, 14, 21
7, 4, 5, 29, 0, 0
7, 4, 6, 28, 0, 0
7, 4, 7, 26, 0, 0
7, 4, 8, 41, 0, 0
7, 4, 9, 26, 0, 0
7, 5, 0, 45, 0, 0
7, 5, 1, 22, 0, 0
7, 5, 2, 42, 0, 0
